name2,start,end,chr
INTS4P2,65718688,65718688,7
LOC441242,65750924,65770810,7
SNORA22,65755659,65755659,7
SNORA15B-2,65760186,65760186,7
CCT6P1,65763675,65763675,7
LOC84214,65842398,65842398,7
VKORC1L1,65865786,65954413,7
GUSB,65960896,65982314,7
LOC105375336,66044470,66044470,7
ASL,66076081,66092912,7
CRCP,66114828,66154568,7
TPST1,66240425,66356842,7
LINC00174,66400408,66400408,7
GS1-124K5.4,66495474,66495474,7
GS1-124K5.11,66592407,66592407,7
KCTD7,66629064,66640394,7
LOC100996437,66669602,66669602,7
RABGEF1,66685692,66809284,7
LOC107986707,66760474,66760474,7
GTF2IRD1P1,66844826,66844826,7
GTF2IP23,66884273,66884273,7
LOC107983971,66896594,66896594,7
LOC644794,66906297,66906297,7
TMEM248,66930862,66955522,7
LOC112268006,66960919,66960919,7
SBDS,66988370,66995417,7
TYW1,66996978,67239515,7
MIR4650-1,67114397,67114397,7
PMS2P4,67302442,67302442,7
STAG3L4,67321526,67321526,7
LINC01372,67340024,67340024,7
LOC105375337,67356274,67356274,7
LOC105375340,67604113,67604113,7
LOC107986741,68021926,68021926,7
LOC102723427,68032690,68032690,7
LOC105375341,68314226,68319658,7
LOC105375342,69046790,69046790,7
LOC105375343,69150203,69150203,7
LOC105375344,69172832,69174473,7
LOC105375345,69304154,69304166,7
LOC105375346,69580727,69580727,7
LOC100507468,69597624,69597624,7
AUTS2,69599653,70790996,7
LOC107986708,70648612,70648612,7
LOC107986709,70698562,70698562,7
LOC105375347,70746136,70746136,7
GALNT17,71132802,71712146,7
MIR3914-2,71307768,71307768,7
MIR3914-1,71307770,71307770,7
CALN1,71787774,72504113,7
TYW1B,72575497,72828075,7
MIR4650-2,72697978,72697978,7
SBDSP1,72834006,72837399,7
SPDYE7P,72869091,72869091,7
POM121,72925121,72948470,7
NSUN5P2,72954763,72954763,7
TRIM74,72954867,73005932,7
LOC100101148,72973143,72973143,7
STAG3L3,73005943,73005943,7
PMS2P7,73016375,73016375,7
SPDYE8P,73029762,73029762,7
SPDYE11,73050216,73056111,7
SPDYE10P,73155449,73155449,7
GTF2IP4,73207296,73207296,7
NCF1B,73235945,73235945,7
NSUN5,73303397,73308826,7
TRIM50,73312920,73324787,7
FKBP6,73328272,73342897,7
FZD9,73434007,73435783,7
BAZ1B,73442195,73522051,7
BCL7B,73537297,73557578,7
TBL2,73570506,73578605,7
MLXIPL,73593864,73624543,7
VPS37D,73665773,73671376,7
DNAJC30,73682742,73683423,7
BUD23,73683625,73698221,7
STX1A,73700406,73719673,7
LOC105375350,73705188,73705188,7
MIR4284,73711397,73711397,7
ABHD11-AS1,73736000,73736000,7
ABHD11,73736558,73738867,7
CLDN3,73769386,73770049,7
CLDN4,73831201,73831831,7
METTL27,73834742,73842527,7
TMEM270,73861194,73865873,7
ELN,74028187,74068700,7
ELN-AS1,74062284,74062284,7
LIMK1,74083990,74121301,7
EIF4H,74174383,74195308,7
MIR590,74191294,74191294,7
LAT2,74215975,74224742,7
RFC2,74232105,74254452,7
LOC107986742,74289314,74289314,7
CLIP2,74317546,74405943,7
GTF2IRD1,74508080,74602433,7
LOC107986810,74532691,74533213,7
GTF2I,74689128,74758838,7
LOC101926943,74728918,74728918,7
NCF1,74774031,74789160,7
GTF2IRD2,74796661,74836378,7
STAG3L2,74890612,74890612,7
PMS2P5,74906225,74921138,7
LOC105375352,74953311,74953311,7
CASTOR2,74964985,75030782,7
LOC107986811,74976880,74976880,7
RCC1L,75028031,75073737,7
GTF2IRD2B,75108964,75149297,7
NCF1C,75171998,75171998,7
LOC107986710,75226059,75233098,7
GTF2IP1,75237705,75237705,7
SPDYE13P,75289308,75289308,7
SPDYE14P,75317236,75317236,7
SPDYE15P,75345203,75345203,7
PMS2P2,75358997,75358997,7
STAG3L1,75367809,75367809,7
LOC541473,75395461,75395461,7
TRIM73,75398933,75405208,7
NSUN5P1,75416792,75416792,7
POM121C,75418795,75441496,7
SPDYE5,75494047,75501937,7
PMS2P3,75528123,75528123,7
HIP1,75538171,75738920,7
CCL26,75769692,75772338,7
CCL24,75811795,75813715,7
RHBDD2,75879082,75888926,7
MIR4651,75915269,75915269,7
SNORA14A,75943916,75943916,7
POR,75953992,75986481,7
TMEM120A,75987031,75994669,7
STYXL1,75996291,76048003,7
MDH2,76048160,76066410,7
GTF2IP7,76108762,76108762,7
SRRM3,76235066,76285843,7
HSPB1,76302712,76304173,7
YWHAG,76329576,76358808,7
SSC4D,76390058,76404439,7
ZP3,76424964,76442056,7
FDPSP2,76475000,76475000,7
LOC107986712,76824386,76824386,7
LOC107986713,76883262,76883262,7
LOC105375358,76919287,76919287,7
LOC105375361,76977225,76977225,7
DTX2P1-UPK3BP1-PMS2P11,77023761,77023761,7
SPDYE17,77024685,77030570,7
SPDYE18,77052777,77060512,7
PMS2P9,77053038,77053038,7
FAM185BP,77122289,77122289,7
CCDC146,77167668,77294866,7
FGL2,77196278,77199793,7
LOC105375359,77246376,77246376,7
LOC102723791,77278423,77278423,7
GSAP,77311357,77416413,7
LOC107986714,77379840,77379840,7
LOC101927243,77425444,77425444,7
PTPN12,77537546,77640069,7
LOC105375363,77655934,77683295,7
APTR,77696265,77697345,7
RSBN1L,77696469,77779168,7
TMEM60,77793971,77794373,7
PHTF2,77840255,77954878,7
LOC105375368,77996366,77996366,7
MAGI2,78019314,79453320,7
RPL13AP17,78359458,78359458,7
MAGI2-AS2,79012277,79012277,7
LOC105375366,79177780,79177780,7
MAGI2-AS3,79467470,79471208,7
LOC105375369,79671171,79671171,7
LOC105375370,79710677,79716547,7
LOC105375371,79839246,79839246,7
LOC105375372,79957124,79957124,7
GNAI1,80135160,80217493,7
LOC107986743,80249738,80249738,7
LOC107986744,80312766,80312766,7
LOC105375373,80334419,80334419,7
LOC101927269,80374439,80374439,7
GNAT3,80457575,80511926,7
LOC107986812,80514598,80532685,7
CD36,80646740,80674420,7
SEMA3C,80744893,80922280,7
LOC105369146,81561819,81561819,7
LOC100128317,81626216,81691406,7
HGF,81702580,81769971,7
CACNA2D1,81950391,82443479,7
LOC101927356,82029955,82029955,7
LOC107986813,82332095,82332095,7
LOC105375376,82695334,82695876,7
PCLO,82758574,83164161,7
LOC105375377,83175460,83175460,7
SEMA3E,83367585,83648542,7
LOC105375378,83482249,83482249,7
LOC107986745,83927877,83927877,7
SEMA3A,83961370,84194586,7
LOC101927378,84574843,84584318,7
SEMA3D,84999439,85121891,7
LINC00972,85489338,85489338,7
GRM3,86765145,86864396,7
LOC105375382,86780020,86794707,7
LOC112268007,86786358,86786358,7
LOC107986814,86803436,86803436,7
KIAA1324L,86880470,87059513,7
LOC112268008,87095558,87095558,7
LOC101927420,87152317,87152493,7
DMTF1,87164941,87196332,7
TMEM243,87196635,87220587,7
LOC105375384,87202754,87202754,7
TP53TG1,87345492,87345492,7
CROT,87349068,87398644,7
ABCB4,87401921,87476535,7
ABCB1,87504242,87602986,7
RUNDC3B,87628823,87830030,7
SLC25A40,87836248,87858727,7
DBF4,87876732,87908163,7
ADAM22,87934465,88196675,7
LOC105375386,88150962,88189714,7
SRI,88206477,88226914,7
LOC102723885,88229768,88229768,7
STEAP4,88279397,88284269,7
LOC107986815,88365022,88365022,7
LOC107986816,88743608,88743608,7
ZNF804B,88759976,89337032,7
TEX47,88794180,88794942,7
LOC105375387,89475218,89497763,7
LOC107986817,89561405,89561405,7
DPY19L2P4,90125600,90125600,7
STEAP1,90159788,90164734,7
STEAP2-AS1,90211635,90211635,7
STEAP2,90225082,90243195,7
LOC107986819,90245132,90245132,7
CFAP69,90245424,90320421,7
FAM237B,90320888,90320983,7
LOC101927446,90344094,90344094,7
GTPBP10,90346741,90385154,7
LOC107986715,90355979,90355979,7
LOC101409256,90398236,90398236,7
CLDN12,90412676,90413411,7
LOC112267985,90419169,90419169,7
LOC102723899,90510100,90513358,7
CDK14,90596627,91118180,7
FZD1,91264880,91266824,7
LOC107986716,91368641,91368641,7
LOC101927473,91381272,91381272,7
LOC105375392,91494726,91496542,7
MTERF1,91873593,91880083,7
LOC112267986,91886480,91886480,7
AKAP9,91941099,92110159,7
CYP51A1,92113664,92134364,7
LRRD1,92144887,92165202,7
CYP51A1-AS1,92180725,92180725,7
KRIT1,92200735,92242135,7
MIR1285-1,92204098,92204098,7
ANKIB1,92294978,92401383,7
TMBIM7P,92437314,92437314,7
GATAD1,92447729,92494631,7
ERVW-1,92468764,92470381,7
PEX1,92487456,92528482,7
RBM48,92528813,92538005,7
FAM133B,92562281,92590394,7
LOC105375397,92600940,92600940,7
CDK6,92615139,92833323,7
LOC112268009,92642308,92642317,7
LOC101927497,92917187,92917187,7
SAMD9,93101327,93106097,7
SAMD9L,93131216,93135971,7
HEPACAM2,93189226,93226446,7
VPS50,93232467,93359531,7
CALCR,93426355,93495931,7
MIR653,93482855,93482855,7
MIR489,93484019,93484019,7
LOC105375400,93559526,93559526,7
MIR4652,93717005,93717005,7
TFPI2,93886819,93890678,7
LOC105375401,93893588,93893588,7
GNGT1,93906746,93910918,7
GNG11,93922137,93926216,7
LOC105375402,93937984,93937984,7
LOC105375403,93987275,93987275,7
BET1,93993893,94004382,7
LOC107986820,94067754,94067754,7
LOC107986821,94316372,94349663,7
LOC112267858,94358129,94358129,7
COL1A2-AS1,94392192,94392192,7
COL1A2,94395031,94430393,7
CASD1,94510084,94631363,7
LOC105375404,94558855,94558855,7
SGCE,94585464,94656098,7
PEG10,94656586,94665682,7
PPP1R9A,94910113,95290303,7
LOC105375405,95176616,95214497,7
PON1,95298943,95324475,7
PON3,95359972,95396350,7
LOC107986822,95398106,95398106,7
PON2,95405329,95434951,7
LOC107986823,95474552,95474552,7
ASB4,95485971,95544226,7
PDK4,95585640,95596293,7
LOC107986824,95611690,95611690,7
LOC107986746,95654617,95654617,7
LOC105375409,95682153,95719901,7
DYNC1I1,95804729,96110071,7
SLC25A13,96121190,96322147,7
MIR591,96219756,96219756,7
LOC105375410,96418548,96445087,7
SEM1,96483858,96709763,7
LOC105375411,96509218,96509218,7
LOC105375412,96531315,96531315,7
LOC107986825,96588167,96588167,7
LOC105375414,96804686,96804686,7
DLX6,97005977,97010047,7
DLX6-AS1,97014065,97014065,7
DLX5,97020735,97024623,7
SDHAF3,97117723,97181215,7
LOC107984034,97157460,97157460,7
LOC105375417,97177389,97177389,7
LOC107986826,97289104,97289104,7
LOC105375416,97565731,97565731,7
TAC1,97732612,97739920,7
ASNS,97852258,97869156,7
MIR5692A1,97963726,97963726,7
MIR5692C2,97964481,97964481,7
CCZ1P-OR7E38P,97972358,97972358,7
CZ1P-ASNS,97972358,97972358,7
OCM2,97984957,97990104,7
LMTK2,98107177,98205492,7
BHLHA15,98212309,98212879,7
TECPR1,98217389,98252235,7
BRI3,98281795,98322335,7
BAIAP2L1,98293520,98400852,7
NPTX2,98617461,98628629,7
LOC105375419,98657604,98657604,7
LOC105375418,98671112,98671112,7
TMEM130,98848055,98869861,7
TRRAP,98881150,99012355,7
MIR3609,98881729,98881729,7
SCARNA28,98881890,98881890,7
LOC101927550,99036492,99036492,7
MYH16,99297972,99297972,7
LOC105375421,99325810,99325857,7
ARPC1A,99333353,99365929,7
ARPC1B,99385714,99394489,7
PDAP1,99396681,99408548,7
BUD31,99411092,99419441,7
ATP5MF-PTCD1,99419966,99466141,7
PTCD1,99419966,99435242,7
CPSF4,99439082,99456648,7
ATP5MF,99458326,99466141,7
ZNF789,99476456,99487488,7
ZNF394,99486940,99500093,7
ZKSCAN5,99506044,99532249,7
FAM200A,99546685,99548407,7
LOC105375422,99554259,99554929,7
ZNF655,99560559,99573584,7
TMEM225B,99598748,99610565,7
ZSCAN25,99619606,99738689,7
CYP3A5,99648304,99680026,7
CYP3A7-CYP3A51P,99685225,99735093,7
CYP3A7,99705499,99735093,7
CYP3A4,99758132,99784081,7
CYP3A43,99828115,99866104,7
OR2AE1,99876061,99877033,7
TRIM4,99892162,99919401,7
GJC3,99923544,99929620,7
LOC101927610,99925310,99925310,7
AZGP1,99967002,99976020,7
AZGP1P1,99984237,99984237,7
LOC105375423,100011625,100011625,7
ZKSCAN1,100023506,100044950,7
ZSCAN21,100057006,100064651,7
ZNF3,100064787,100077357,7
COPS6,100088990,100091789,7
MCM7,100092931,100101294,7
MIR25,100093643,100093643,7
MIR93,100093847,100093847,7
MIR106B,100094074,100094074,7
AP4M1,100101714,100106882,7
TAF6,100107245,100119746,7
CNPY4,100119744,100124888,7
MBLAC1,100127395,100128196,7
LAMTOR4,100148972,100154212,7
C7orf43,100155010,100158499,7
MIR4658,100156669,100156669,7
GAL3ST4,100159927,100167095,7
GPC2,100170229,100177199,7
STAG3,100180556,100219271,7
CASTOR3,100188345,100272274,7
PVRIG,100219910,100221251,7
LOC107986828,100232246,100232246,7
LOC105375427,100234760,100234760,7
LOC105375426,100267484,100267484,7
SPDYE3,100307885,100320015,7
PMS2P1,100336307,100336307,7
STAG3L5P,100341328,100341328,7
PVRIG2P,100353936,100353936,7
MIR6840,100356721,100356721,7
PILRB,100358302,100367377,7
STAG3L5P-PVRIG2P-PILRB,100367831,100367831,7
PILRA,100373656,100399907,7
ZCWPW1,100401013,100420649,7
MEPCE,100430018,100433554,7
PPP1R35,100435359,100436561,7
LOC101927632,100440066,100440066,7
C7orf61,100456751,100464025,7
TSC22D4,100466958,100479279,7
NYAP1,100485311,100493903,7
LOC107986829,100519916,100519916,7
AGFG2,100539346,100564991,7
SAP25,100572286,100573742,7
ZASP,100574049,100574556,7
LRCH4,100574251,100586100,7
FBXO24,100584188,100600899,7
PCOLCE,100602456,100608103,7
PCOLCE-AS1,100604038,100604038,7
MOSPD3,100612791,100615183,7
TFR2,100620856,100641509,7
ACTL6B,100643245,100656461,7
LOC105375429,100666426,100666426,7
GNB2,100676265,100678801,7
GIGYF1,100681687,100688238,7
POP7,100706830,100707253,7
EPO,100720980,100723133,7
ZAN,100734168,100797797,7
EPHB4,100803460,100827030,7
SLC12A9,100827028,100866605,7
LOC107986830,100852133,100852133,7
SLC12A9-AS1,100852614,100852614,7
TRIP6,100867497,100873303,7
MIR6875,100868107,100868107,7
SRRT,100875450,100888549,7
UFSP1,100888842,100889271,7
ACHE,100890213,100895703,7
MUC3A,100949624,100967162,7
LOC105375431,100968124,100969565,7
MUC12,100969622,101018636,7
LOC102724094,101017608,101017608,7
MUC17,101020135,101058859,7
TRIM56,101087312,101089580,7
SERPINE1,101128393,101137442,7
AP1S1,101154514,101160566,7
MIR4653,101159555,101159555,7
VGF,101162995,101164843,7
"NAT16",101172078,101174807,7
MOGAT3,101195922,101201129,7
PLOD3,101206280,101217274,7
ZNHIT1,101218195,101223958,7
CLDN15,101232409,101237581,7
FIS1,101239805,101245004,7
LNCPRESS1,101301346,101301346,7
LOC101927746,101311339,101311339,7
IFT22,101315133,101321709,7
COL26A1,101363032,101557530,7
LOC105379743,101538680,101538680,7
LINC01007,101569006,101569006,7
LOC107986832,101591688,101591688,7
MYL10,101613474,101629118,7
CUX1,101816030,102283090,7
SH2B2,102285158,102321630,7
MIR4285,102293187,102293187,7
LOC107986717,102328084,102329779,7
SPDYE6,102348101,102356023,7
LOC100289561,102366061,102380540,7
PRKRIP1,102396411,102425111,7
MIR548O,102405855,102405855,7
LOC105375433,102416502,102421059,7
LOC100630923,102426682,102426682,7
ORAI2,102438956,102447052,7
ALKBH4,102457393,102464836,7
LRWD1,102465080,102473049,7
MIR5090,102465826,102465826,7
MIR4467,102471531,102471531,7
POLR2J,102473648,102478860,7
RASA4B,102483591,102517777,7
UPK3BL2,102538416,102544744,7
SPDYE2,102553255,102561175,7
POLR2J3,102567050,102572521,7
RASA4,102582770,102616757,7
UPK3BL1,102637524,102642741,7
SPDYE2B,102652348,102660265,7
POLR2J2,102666130,102671601,7
RASA4DP,102748694,102748694,7
FAM185A,102749207,102912886,7
FBXL13,102813341,103075216,7
LRRC17,102933913,102944607,7
NFE4,102973556,102976215,7
PMPCB,103297459,103329288,7
DNAJC2,103312568,103344622,7
PSMC2,103347711,103368745,7
SLC26A5,103352889,103446177,7
RELN,103472811,103989356,7
LOC101927870,103514007,103514007,7
LOC105375435,103539093,103539093,7
ORC5,104126847,104208013,7
LHFPL3,104328779,104906215,7
LOC105375436,104755728,104755728,7
LHFPL3-AS1,104804092,104804092,7
LHFPL3-AS2,104926645,104926645,7
LINC01004,104991165,104991165,7
KMT2E-AS1,105014141,105014141,7
KMT2E,105040952,105113333,7
SRPK2,105117837,105399226,7
PUS7,105457789,105522242,7
RINT1,105532315,105567684,7
EFCAB10,105565401,105581463,7
ATXN7L1,105607851,105877772,7
CDHR3,105963318,106036431,7
LOC107986833,106000992,106000992,7
SYPL1,106091804,106112529,7
"NAMPT",106251082,106284884,7
LOC105375440,106628848,106628848,7
CCDC71L,106660188,106660896,7
CTB-30L5.1,106732460,106732460,7
PIK3CG,106867561,106905387,7
LOC105375441,107079609,107079609,7
LOC105375443,107645342,107645342,7
SLC26A4,107661641,107715446,7
SLC26A4-AS1,107661798,107661798,7
LOC101927974,107743632,107744581,7
CBLL1,107744163,107761667,7
SLC26A3,107765854,107794509,7
LOC105375444,107870881,107870881,7
LOC105375445,107874235,107874235,7
DLD,107891250,107919259,7
LAMB1,107923950,108003176,7
LAMB4,108012674,108130356,7
LOC107986834,108022433,108022433,7
LOC107986835,108048778,108048778,7
LOC105375446,108091374,108091374,7
NRCAM,108149909,108240064,7
LOC102724363,108169032,108169032,7
PNPLA8,108472400,108526873,7
THAP5,108564190,108569569,7
DNAJB9,108571726,108573353,7
LOC105375448,108614649,108615343,7
LOC107986836,108841349,108841349,7
C7orf66,108884006,108884532,7
LOC112268010,108899987,108899987,7
EIF3IP1,109960213,109960213,7
LOC105375450,110457552,110457552,7
LOC105375451,110534698,110622113,7
LOC105375452,110588234,110588234,7
IMMP2L,110663601,111521447,7
LRRN3,111122772,111124899,7
DOCK4,111728273,112206138,7
DOCK4-AS1,111821779,111821779,7
ZNF277,112206716,112342729,7
LOC105375456,112391337,112391337,7
LOC105375457,112442780,112445306,7
IFRD1,112450688,112477203,7
LSMEM1,112484816,112489949,7
LOC100996249,112620649,112620649,7
LOC101928012,112708072,112708072,7
TMEM168,112767196,112790423,7
BMT2,112821743,112939750,7
HRAT17,112995643,112995643,7
GPR85,113083608,113084721,7
LOC107986837,113110431,113146441,7
SMIM30,113117398,113117578,7
PPP1R3A,113877722,113918996,7
FOXP2,114426511,114693772,7
MIR3666,114653455,114653455,7
MDFIC,114922416,115015935,7
LINC01393,115126314,115126314,7
LINC01392,115231355,115231355,7
SNORA25B,115581441,115581441,7
LOC100506489,115682678,115682678,7
LOC105375461,115684608,115684608,7
LOC105375462,115758936,115758936,7
LOC102724407,115791304,115791304,7
TFEC,115940550,116110905,7
TES,116210707,116257482,7
LOC102724434,116286664,116286727,7
LOC105375463,116343864,116351782,7
LOC107986839,116446290,116446290,7
LOC107986838,116453595,116499834,7
CAV2,116499781,116506159,7
CAV1,116525062,116559287,7
LINC01510,116614820,116614820,7
MET,116695756,116798386,7
CAPZA2,116862611,116919261,7
LOC105375465,116947860,116947860,7
ST7,116953540,117229857,7
ST7-AS1,116954334,116954334,7
ST7-OT4,116959817,116959817,7
MIR6132,117020319,117020319,7
ST7-AS2,117090781,117145592,7
ST7-OT3,117209937,117209937,7
LOC105375466,117241355,117241355,7
WNT2,117278154,117323289,7
LOC105375467,117322380,117322380,7
ASZ1,117363595,117427460,7
LOC105375468,117475729,117475729,7
CFTR,117480094,117667108,7
CFTR-AS1,117564676,117564676,7
CTTNBP2,117711536,117873441,7
LOC105375469,117732430,117732430,7
LOC105375470,118184002,118184002,7
LSM8,118184223,118192002,7
ANKRD7,118224830,118239961,7
LOC102724495,118322890,118322890,7
LOC105375471,118432012,118444087,7
LOC105375472,118480736,118480736,7
LOC107986747,118501998,118501998,7
LOC105375473,118569206,118569206,7
LOC107986840,119712981,119712981,7
LINC02476,119907375,119907375,7
LOC105375477,120227118,120227118,7
KCND2,120274632,120747858,7
TSPAN12,120788591,120856763,7
ING3,120950896,120975657,7
CPED1,120989621,121295652,7
WNT16,121325415,121339345,7
FAM3C,121350460,121382969,7
LOC105375478,121505159,121505159,7
PTPRZ1,121873499,122061220,7
AASS,122076488,122144269,7
LOC102724527,122220309,122220309,7
FEZF1,122301996,122304437,7
FEZF1-AS1,122310077,122310077,7
CADPS2,122320164,122886337,7
LOC105375481,122563765,122563765,7
RNF133,122697787,122698918,7
RNF148,122701832,122702750,7
LOC105375482,122966271,122966271,7
TAS2R16,122994758,122995634,7
SLC13A1,123115517,123199946,7
IQUB,123452742,123534664,7
NDUFA5,123542118,123601651,7
ASB15,123601898,123636981,7
LOC102724555,123624957,123624957,7
LMOD2,123655963,123663745,7
WASL,123684518,123748734,7
HYALP1,123819430,123819430,7
HYAL4,123868273,123877185,7
SPAM1,123953570,123970248,7
LOC105375483,124027646,124027646,7
TMEM229A,124031860,124033003,7
LOC105375484,124288014,124289243,7
LOC101928211,124352096,124352096,7
LOC107986841,124355091,124355091,7
LOC102724577,124392626,124392626,7
LOC107986842,124480568,124480568,7
GPR37,124746524,124764976,7
C7orf77,124777501,124790624,7
POT1,124823961,124929983,7
POT1-AS1,125145234,125145234,7
LOC105375486,125153614,125153614,7
LOC101928254,125264291,125264291,7
LOC101928283,125379321,125379321,7
LOC100506664,125466310,125466310,7
LOC105375487,125854205,125854205,7
LOC105375488,126253648,126253648,7
GRM8,126439118,127243515,7
LOC101928357,126537276,126537276,7
LOC107986843,126654426,126654426,7
MIR592,127058184,127058184,7
LOC101928333,127229921,127229921,7
ZNF800,127347856,127391557,7
LOC100506682,127485804,127485804,7
LOC105375490,127538909,127538909,7
GCC1,127582013,127585182,7
ARF5,127588498,127591299,7
LOC105375489,127592205,127592205,7
FSCN3,127593853,127600399,7
PAX4,127611063,127615928,7
SND1,127652373,128092058,7
SND1-IT1,128000077,128000077,7
LOC105375492,128007844,128007844,7
LRRC4,128028678,128030640,7
MIR593,128081960,128081960,7
LOC105375493,128126362,128126362,7
MIR129-1,128207943,128207943,7
LOC105375494,128237007,128237007,7
LEP,128252018,128254763,7
MGC27345,128307763,128307763,7
RBM28,128310796,128343915,7
PRRT4,128350855,128359991,7
LOC107986845,128392347,128392347,7
IMPDH1,128392927,128409901,7
HILPDA,128457268,128457460,7
LOC102724660,128469370,128469370,7
METTL2B,128476765,128501916,7
LOC101928451,128623032,128640002,7
LINC01000,128660998,128660998,7
FAM71F2,128672397,128683159,7
FAM71F1,128714119,128731743,7
CALU,128748354,128773423,7
OPN1SW,128772539,128775790,7
CCDC136,128791493,128822090,7
LOC107986846,128799983,128799983,7
